osmid,y,x,street_count,highway,ref,railway,geometry,gtfs_stop_count,degree_centrality
818818959,5334476.554269789,682867.9599757161,1,,,,POINT (682867.9599757161 5334476.554269789),0,7.125044531528322e-05
6449323680,5334469.523368846,683117.6468139319,3,,,,POINT (683117.6468139319 5334469.523368846),1,0.00021375133594584968
198899290,5337839.205622764,686942.6386075616,3,,,,POINT (686942.6386075616 5337839.205622764),0,0.00021375133594584968
198900018,5337859.09204769,687016.9062053493,3,,,,POINT (687016.9062053493 5337859.09204769),0,0.00021375133594584968
199135214,5338672.429046746,691298.0754002293,3,,,,POINT (691298.0754002293 5338672.429046746),5,0.00021375133594584968
199189313,5337689.310408457,688620.2044428999,1,,,,POINT (688620.2044428999 5337689.310408457),0,7.125044531528322e-05
201416892,5328096.5698305685,689434.8731189317,1,,,,POINT (689434.8731189317 5328096.5698305685),0,7.125044531528322e-05
1808952463,5327822.364486272,689592.3255003416,3,,,,POINT (689592.3255003416 5327822.364486272),0,0.00021375133594584968
201775233,5335774.847828471,681052.7525553185,3,,,,POINT (681052.7525553185 5335774.847828471),0,0.00021375133594584968
1240259023,5335214.666815116,691004.8548379126,3,,,,POINT (691004.8548379126 5335214.666815116),0,0.00021375133594584968
203907997,5331724.374509017,689485.9162628537,1,turning_circle,,,POINT (689485.9162628537 5331724.374509017),0,7.125044531528322e-05
204241016,5338448.963909295,690669.8272240697,3,,,,POINT (690669.8272240697 5338448.963909295),0,0.00021375133594584968
4575658312,5338603.279245791,690692.7264244318,3,,,,POINT (690692.7264244318 5338603.279245791),0,0.00021375133594584968
204242498,5338441.45284927,690754.7872410775,3,,,,POINT (690754.7872410775 5338441.45284927),0,0.00021375133594584968
204241906,5338606.520452073,690851.4196252062,3,,,,POINT (690851.4196252062 5338606.520452073),0,0.00021375133594584968
204242906,5338604.868047837,690793.2917439243,3,,,,POINT (690793.2917439243 5338604.868047837),0,0.00021375133594584968
204241917,5338728.402131159,690882.5782979478,1,,,,POINT (690882.5782979478 5338728.402131159),0,7.125044531528322e-05
204265834,5338546.148503333,690854.0319489606,3,,,,POINT (690854.0319489606 5338546.148503333),0,0.00021375133594584968
204242747,5338602.8633919,690756.2519246461,3,,,,POINT (690756.2519246461 5338602.8633919),0,0.00021375133594584968
204243499,5338824.528916358,690743.6034039459,3,,,,POINT (690743.6034039459 5338824.528916358),0,0.00021375133594584968
265779953,5339011.028339369,690847.973726376,3,,,,POINT (690847.973726376 5339011.028339369),1,0.00021375133594584968
3679962641,5338470.357621162,691107.9753678511,1,,,,POINT (691107.9753678511 5338470.357621162),0,7.125044531528322e-05
204264825,5338293.245081257,690839.8256505367,1,,,,POINT (690839.8256505367 5338293.245081257),0,7.125044531528322e-05
1884932888,5338223.079665584,690832.702296998,3,,,,POINT (690832.702296998 5338223.079665584),0,0.00021375133594584968
369387936,5338116.016020312,682757.5735913529,1,,,,POINT (682757.5735913529 5338116.016020312),0,7.125044531528322e-05
369388298,5338059.57273593,682752.1901610163,1,,,,POINT (682752.1901610163 5338059.57273593),0,7.125044531528322e-05
206328117,5332534.141490816,690014.4093282024,1,,,,POINT (690014.4093282024 5332534.141490816),0,7.125044531528322e-05
206332583,5331015.199132938,697411.2797520416,1,turning_circle,,,POINT (697411.2797520416 5331015.199132938),0,7.125044531528322e-05
206331548,5330832.473317869,697603.1537670592,3,,,,POINT (697603.1537670592 5330832.473317869),0,0.00021375133594584968
243500119,5330947.603290572,697705.3934856226,1,,,,POINT (697705.3934856226 5330947.603290572),0,7.125044531528322e-05
206365509,5339480.507875823,682212.6853498898,1,,,,POINT (682212.6853498898 5339480.507875823),0,7.125044531528322e-05
2034913812,5335646.1899919,701523.5132056514,3,,,,POINT (701523.5132056514 5335646.1899919),0,0.00014250089063056644
207093711,5335597.169089738,701579.5624665,3,,,,POINT (701579.5624665 5335597.169089738),0,0.00021375133594584968
4129689539,5331309.571525661,697398.4858165851,4,,,,POINT (697398.4858165851 5331309.571525661),0,0.0002850017812611329
221461212,5338299.725855343,688515.6139430744,3,,,,POINT (688515.6139430744 5338299.725855343),0,0.00021375133594584968
260810850,5338395.4165542405,688512.1661809564,3,,,,POINT (688512.1661809564 5338395.4165542405),0,0.00021375133594584968
221615844,5343089.007074819,695732.5615710928,3,,,,POINT (695732.5615710928 5343089.007074819),0,0.00021375133594584968
221616000,5343185.483850967,695761.3190453171,3,,,,POINT (695761.3190453171 5343185.483850967),0,0.00021375133594584968
221616005,5343155.817248365,695831.5895459894,3,,,,POINT (695831.5895459894 5343155.817248365),0,0.00021375133594584968
221616141,5342798.308782335,694372.1807339074,3,,,,POINT (694372.1807339074 5342798.308782335),0,0.00021375133594584968
1044992160,5343150.937569679,694512.9988879403,1,,,,POINT (694512.9988879403 5343150.937569679),0,7.125044531528322e-05
536518746,5342663.488250898,694539.9945945069,3,,,,POINT (694539.9945945069 5342663.488250898),0,0.00021375133594584968
536519179,5342721.531087058,694593.0366959346,3,,,,POINT (694593.0366959346 5342721.531087058),0,0.00021375133594584968
221628932,5341865.58318105,694000.2309188119,1,turning_circle,,,POINT (694000.2309188119 5341865.58318105),0,7.125044531528322e-05
1638034039,5341904.14946868,694007.4813594474,3,,,,POINT (694007.4813594474 5341904.14946868),0,0.00021375133594584968
384900151,5342788.056117579,693982.0261697522,3,,,,POINT (693982.0261697522 5342788.056117579),0,0.00021375133594584968
2941787505,5342662.116136515,693854.4001356977,1,,,,POINT (693854.4001356977 5342662.116136515),0,7.125044531528322e-05
1638034086,5342109.424075483,693815.6380210728,4,,,,POINT (693815.6380210728 5342109.424075483),0,0.0002850017812611329
221864903,5338156.996317987,695982.0700814575,3,,,,POINT (695982.0700814575 5338156.996317987),0,0.00021375133594584968
221941251,5336768.952964398,696542.0149477678,1,turning_circle,,,POINT (696542.0149477678 5336768.952964398),0,7.125044531528322e-05
221977793,5336766.981298439,697222.9209642517,1,,,,POINT (697222.9209642517 5336766.981298439),0,7.125044531528322e-05
1340188773,5337752.110745531,697995.2777398193,3,,,,POINT (697995.2777398193 5337752.110745531),1,0.00021375133594584968
362758524,5337617.9459559815,697887.1294523159,1,,,,POINT (697887.1294523159 5337617.9459559815),0,7.125044531528322e-05
279458901,5332614.030828867,690003.852784466,1,,,,POINT (690003.852784466 5332614.030828867),0,7.125044531528322e-05
224034628,5344640.822184898,694711.3395697911,1,,,,POINT (694711.3395697911 5344640.822184898),19,7.125044531528322e-05
224095192,5344520.236130268,694686.0668968963,3,,,,POINT (694686.0668968963 5344520.236130268),0,0.00021375133594584968
224094725,5344371.457156101,694870.9668536584,3,,,,POINT (694870.9668536584 5344371.457156101),0,0.00014250089063056644
224095115,5344484.702292706,694713.9050081166,3,,,,POINT (694713.9050081166 5344484.702292706),0,0.00021375133594584968
1059878759,5344473.8956592055,694679.6118152128,3,,,,POINT (694679.6118152128 5344473.8956592055),0,0.00021375133594584968
224095180,5344364.19142709,694841.9873232895,3,,,,POINT (694841.9873232895 5344364.19142709),0,0.00014250089063056644
1059878741,5344246.082711259,695022.6726405099,3,,,,POINT (695022.6726405099 5344246.082711259),0,0.00021375133594584968
1998442011,5342006.500205225,692594.6634772565,1,,,,POINT (692594.6634772565 5342006.500205225),0,7.125044531528322e-05
224393081,5344315.385742718,694960.6937568046,3,,,,POINT (694960.6937568046 5344315.385742718),0,0.00021375133594584968
1059878612,5343919.846329349,695131.2832887506,3,,,,POINT (695131.2832887506 5343919.846329349),0,0.00021375133594584968
